Source,Target,Weight,Sigmoid
21386310,16688238,1,0.7310585786300049
11939484,206084,1,0.7310585786300049
641512,4989235,1,0.7310585786300049
6093450,263379,2,0.8807970779778823
22641745,24560307,1,0.7310585786300049
2165383,11935993,1,0.7310585786300049
4037197,19832415,3,0.9525741268224334
27466453,2750721,2,0.8807970779778823
10664,10453695,3,0.9525741268224334
12915119,488514,2,0.8807970779778823
29137950,31492490,2,0.8807970779778823
22789601,11233996,2,0.8807970779778823
11803168,11855195,3,0.9525741268224334
2014929,1446467,1,0.7310585786300049
7921466,3606738,1,0.7310585786300049
33750123,9309093,1,0.7310585786300049
108278,4056288,2,0.8807970779778823
10453695,10664,1,0.7310585786300049
1549395,33644564,2,0.8807970779778823
24984705,22873447,2,0.8807970779778823
30292357,1946622,3,0.9525741268224334
7691631,23059575,1,0.7310585786300049
27089359,7512484,1,0.7310585786300049
36934428,529502,1,0.7310585786300049
19390712,2006876,9,0.9998766054240137
13617177,12418999,1,0.7310585786300049
32024077,8962829,1,0.7310585786300049
9996255,8486799,2,0.8807970779778823
23774298,33791453,6,0.9975273768433653
20580498,6838921,2,0.8807970779778823
35098176,27788951,1,0.7310585786300049
17163720,931135,2,0.8807970779778823
17592572,16174770,2,0.8807970779778823
10431493,8587669,1,0.7310585786300049
25185119,14712850,1,0.7310585786300049
3308958,4973784,1,0.7310585786300049
729744,671825,13,0.999997739675702
206084,9214768,12,0.9999938558253978
18525395,7530570,1,0.7310585786300049
26845993,16665655,2,0.8807970779778823
36388645,29028775,1,0.7310585786300049
36388645,3214406,2,0.8807970779778823
20580498,20653934,5,0.9933071490757153
20580498,23272510,3,0.9525741268224334
640534,3659275,2,0.8807970779778823
8962829,19843509,4,0.9820137900379085
12445598,3016562,8,0.9996646498695336
21501000,21500952,16,0.9999998874648379
15111821,13124802,3,0.9525741268224334
6578551,8100172,2,0.8807970779778823
1217831,23096959,1,0.7310585786300049
31404632,24560307,1,0.7310585786300049
28353322,31046054,2,0.8807970779778823
238983,363387,3,0.9525741268224334
143580,12442243,2,0.8807970779778823
24325875,16746795,1,0.7310585786300049
30091667,7691631,1,0.7310585786300049
19323986,13124802,1,0.7310585786300049
16691792,16688238,4,0.9820137900379085
34927908,30388450,2,0.8807970779778823
5532320,34129761,1,0.7310585786300049
5405654,29028775,1,0.7310585786300049
21665489,5532320,1,0.7310585786300049
1451352,8962829,1,0.7310585786300049
11855007,11855195,3,0.9525741268224334
4000279,27888295,24,0.9999999999622486
13599100,25003905,2,0.8807970779778823
1801829,8921879,1,0.7310585786300049
7411076,4095287,1,0.7310585786300049
9824738,8863313,4,0.9820137900379085
20460946,9325315,1,0.7310585786300049
3606738,7921466,2,0.8807970779778823
909933,3314,2,0.8807970779778823
28366058,9461481,1,0.7310585786300049
11290232,11225014,1,0.7310585786300049
2081289,2165383,1,0.7310585786300049
34007042,39648183,3,0.9525741268224334
16416867,1441734,2,0.8807970779778823
34752262,6093316,1,0.7310585786300049
3214406,15728293,1,0.7310585786300049
3342055,321278,2,0.8807970779778823
18188537,7512484,2,0.8807970779778823
37785462,7691631,1,0.7310585786300049
7833168,507775,4,0.9820137900379085
6287880,2725544,1,0.7310585786300049
11635422,34105868,2,0.8807970779778823
35563024,24871990,9,0.9998766054240137
17762549,15388290,1,0.7310585786300049
33354438,6804779,1,0.7310585786300049
34104801,11167738,1,0.7310585786300049
32112284,5532320,1,0.7310585786300049
11589713,9461481,2,0.8807970779778823
29094509,7177096,1,0.7310585786300049
32940722,24871990,1,0.7310585786300049
22737337,22737329,2,0.8807970779778823
33052709,4137249,1,0.7310585786300049
9887009,12359519,1,0.7310585786300049
23404839,27494663,2,0.8807970779778823
34496016,27804716,9,0.9998766054240137
36754446,26235440,2,0.8807970779778823
30840755,10126908,3,0.9525741268224334
17155108,1090311,2,0.8807970779778823
19843509,12716501,1,0.7310585786300049
12256376,14562056,13,0.999997739675702
3720567,108278,1,0.7310585786300049
24636789,1090311,6,0.9975273768433653
10064545,32024574,1,0.7310585786300049
23984796,20785986,1,0.7310585786300049
5266,8514,1,0.7310585786300049
15510373,15510233,7,0.9990889488055994
21129265,22873447,1,0.7310585786300049
5786856,2310495,1,0.7310585786300049
36837280,15350898,1,0.7310585786300049
4669064,873328,1,0.7310585786300049
5312648,5282596,1,0.7310585786300049
22137709,15510233,1,0.7310585786300049
38506271,8271291,1,0.7310585786300049
9996255,10067157,2,0.8807970779778823
14430294,39073784,1,0.7310585786300049
12387090,33653601,1,0.7310585786300049
32333558,12499251,1,0.7310585786300049
36535156,22046023,1,0.7310585786300049
22442668,20653934,3,0.9525741268224334
35563024,36519040,3,0.9525741268224334
20882845,19745004,2,0.8807970779778823
206084,4129065,1,0.7310585786300049
15045751,7691631,1,0.7310585786300049
7691631,28366058,7,0.9990889488055994
16963741,14241623,1,0.7310585786300049
28981606,22023776,1,0.7310585786300049
39586144,3301400,1,0.7310585786300049
529502,1446467,1,0.7310585786300049
10851820,29455960,5,0.9933071490757153
2055965,19390712,2,0.8807970779778823
19076737,9207280,2,0.8807970779778823
19360616,27494663,4,0.9820137900379085
29561893,20929025,5,0.9933071490757153
33147927,3214406,1,0.7310585786300049
19501047,19076737,1,0.7310585786300049
31492490,21347346,24,0.9999999999622486
22442659,7691631,1,0.7310585786300049
14216341,13124802,1,0.7310585786300049
15111821,4254338,1,0.7310585786300049
747698,167174,1,0.7310585786300049
15510233,15510373,2,0.8807970779778823
7691631,19360616,5,0.9933071490757153
33352201,27051771,2,0.8807970779778823
7994556,24833922,2,0.8807970779778823
25471131,1090311,2,0.8807970779778823
993110,6547965,1,0.7310585786300049
23096959,30325550,2,0.8807970779778823
11980558,65252,1,0.7310585786300049
31340566,7691631,1,0.7310585786300049
1507818,35312458,1,0.7310585786300049
29268051,4128353,1,0.7310585786300049
31795422,15062869,2,0.8807970779778823
858127,1844194,1,0.7310585786300049
6838921,20580498,2,0.8807970779778823
2916712,507775,3,0.9525741268224334
20317364,931039,3,0.9525741268224334
7691631,31340566,1,0.7310585786300049
16665655,26845993,1,0.7310585786300049
17085014,2935735,1,0.7310585786300049
2931111,4330620,5,0.9933071490757153
16851127,4025121,1,0.7310585786300049
11855195,11803168,1,0.7310585786300049
23116127,25273785,5,0.9933071490757153
10908696,1039520,1,0.7310585786300049
206084,501687,1,0.7310585786300049
21203040,21388550,1,0.7310585786300049
24871990,35563024,4,0.9820137900379085
9461481,7691631,1,0.7310585786300049
2625205,21273155,2,0.8807970779778823
34935988,12048721,1,0.7310585786300049
34935988,25837286,1,0.7310585786300049
34935988,4039952,1,0.7310585786300049
238983,238972,2,0.8807970779778823
238986,238972,2,0.8807970779778823
12359519,9887009,1,0.7310585786300049
15846674,11061773,4,0.9820137900379085
2165383,2081289,2,0.8807970779778823
33898786,34429296,1,0.7310585786300049
21290287,6182775,1,0.7310585786300049
29097304,27654303,1,0.7310585786300049
2031640,43371,1,0.7310585786300049
4723248,1200050,1,0.7310585786300049
27193779,6498492,1,0.7310585786300049
206084,3483944,8,0.9996646498695336
36777614,14089735,1,0.7310585786300049
37852852,3214406,1,0.7310585786300049
24829371,1103054,1,0.7310585786300049
11461524,21184808,1,0.7310585786300049
4723248,16501535,1,0.7310585786300049
32542838,11061773,3,0.9525741268224334
2665618,37219287,1,0.7310585786300049
15233168,32885727,1,0.7310585786300049
18045013,1200050,1,0.7310585786300049
4106792,206084,5,0.9933071490757153
8629417,16286131,3,0.9525741268224334
19360616,37093142,1,0.7310585786300049
5532320,34429296,2,0.8807970779778823
34429296,35520464,1,0.7310585786300049
19292203,2067253,2,0.8807970779778823
6235174,16008423,1,0.7310585786300049
30682536,7691631,3,0.9525741268224334
18399519,23540628,1,0.7310585786300049
5568076,5672873,1,0.7310585786300049
16286131,8629417,3,0.9525741268224334
3483944,206084,1,0.7310585786300049
3731016,9214768,1,0.7310585786300049
2129739,15062869,1,0.7310585786300049
36843396,10755256,1,0.7310585786300049
17386215,34068092,1,0.7310585786300049
17163720,3606738,1,0.7310585786300049
7691631,27494663,5,0.9933071490757153
27200766,25008788,31,0.9999999999999656
16384837,19939216,1,0.7310585786300049
26050796,9996255,3,0.9525741268224334
14410778,13124802,1,0.7310585786300049
26509369,29600667,1,0.7310585786300049
28430308,6344602,3,0.9525741268224334
23272510,20580498,5,0.9933071490757153
30985840,3314,2,0.8807970779778823
25691817,6094683,2,0.8807970779778823
36960293,28366058,1,0.7310585786300049
14895592,23404839,2,0.8807970779778823
11002815,858127,2,0.8807970779778823
5108029,5108051,1,0.7310585786300049
7691631,31046054,16,0.9999998874648379
19383624,1390248,3,0.9525741268224334
19816973,15830664,1,0.7310585786300049
27776551,65252,1,0.7310585786300049
11589713,7691631,8,0.9996646498695336
29946971,32774942,1,0.7310585786300049
4110016,25274085,1,0.7310585786300049
7613257,25993378,1,0.7310585786300049
34757137,24560307,1,0.7310585786300049
1103054,2183193,1,0.7310585786300049
25838887,12467623,1,0.7310585786300049
21909749,22737333,2,0.8807970779778823
770744,488514,2,0.8807970779778823
38982731,12888993,2,0.8807970779778823
841835,1446467,1,0.7310585786300049
25738703,19008038,1,0.7310585786300049
14089735,321278,3,0.9525741268224334
34132554,34429296,1,0.7310585786300049
107872,27,2,0.8807970779778823
37931301,4128353,1,0.7310585786300049
4704710,1460385,1,0.7310585786300049
26063680,26063644,1,0.7310585786300049
5801666,1446467,1,0.7310585786300049
108278,14132156,1,0.7310585786300049
557980,13527761,1,0.7310585786300049
29943859,16286131,1,0.7310585786300049
238972,13347640,3,0.9525741268224334
321278,3342055,1,0.7310585786300049
34122184,9896583,2,0.8807970779778823
1211978,9384267,1,0.7310585786300049
507775,2916712,3,0.9525741268224334
19832415,4037197,5,0.9933071490757153
31409916,22442668,2,0.8807970779778823
6762869,1844194,4,0.9820137900379085
26509369,7691631,1,0.7310585786300049
9061947,481872,2,0.8807970779778823
25003905,5532320,2,0.8807970779778823
5532320,33507463,10,0.9999546021312976
33653575,658518,1,0.7310585786300049
286516,143580,1,0.7310585786300049
13078968,22498444,1,0.7310585786300049
10270250,11061773,1,0.7310585786300049
610292,8100172,1,0.7310585786300049
24474138,24474126,2,0.8807970779778823
18399519,29688210,1,0.7310585786300049
21500952,21501000,5,0.9933071490757153
24474126,3638964,14,0.9999991684719722
20235625,6506651,1,0.7310585786300049
3319769,929845,3,0.9525741268224334
1362490,2410676,11,0.999983298578152
24700171,11730342,1,0.7310585786300049
33644564,1549395,1,0.7310585786300049
14225208,16185172,3,0.9525741268224334
9214768,206084,4,0.9820137900379085
24829371,35648870,3,0.9525741268224334
16691792,33112318,1,0.7310585786300049
27024702,23770421,1,0.7310585786300049
24560307,16328098,1,0.7310585786300049
12256376,19716234,1,0.7310585786300049
31790386,29694418,1,0.7310585786300049
5532320,7804910,19,0.9999999943972036
5532320,34276372,1,0.7310585786300049
658518,33653617,1,0.7310585786300049
13779937,6604361,1,0.7310585786300049
10247874,7691631,2,0.8807970779778823
38896202,19018601,1,0.7310585786300049
36190323,6498492,1,0.7310585786300049
27729907,27729926,1,0.7310585786300049
37385246,596892,1,0.7310585786300049
37385246,997338,1,0.7310585786300049
16691792,21386310,1,0.7310585786300049
21386310,16691792,3,0.9525741268224334
13512328,11225014,1,0.7310585786300049
25033964,7551773,2,0.8807970779778823
28155823,18023059,3,0.9525741268224334
37288886,20580498,1,0.7310585786300049
37382858,488514,1,0.7310585786300049
34876145,22736886,1,0.7310585786300049
20882845,21388550,1,0.7310585786300049
21216322,4909355,1,0.7310585786300049
24419942,9996255,1,0.7310585786300049
18135369,3807749,1,0.7310585786300049
28283593,26516210,5,0.9933071490757153
23165881,41384605,1,0.7310585786300049
29923031,7357595,4,0.9820137900379085
29298494,6094683,3,0.9525741268224334
23284838,6905963,1,0.7310585786300049
11187998,15426083,1,0.7310585786300049
9750588,15901046,1,0.7310585786300049
29891188,29942808,1,0.7310585786300049
36895421,33653601,1,0.7310585786300049
18402447,8629417,2,0.8807970779778823
34122335,3867127,1,0.7310585786300049
3678731,16665655,1,0.7310585786300049
24773848,40233846,34,0.9999999999999982
9996255,9139165,3,0.9525741268224334
14225208,17620347,3,0.9525741268224334
34693515,2081289,13,0.999997739675702
30081813,23096959,2,0.8807970779778823
28627094,22442668,2,0.8807970779778823
33148320,39923176,6,0.9975273768433653
27193779,16386099,1,0.7310585786300049
18399519,22137709,1,0.7310585786300049
23540628,18399519,4,0.9820137900379085
15241331,501687,1,0.7310585786300049
7691631,23096959,4,0.9820137900379085
32024574,27788951,5,0.9933071490757153
32024574,27804716,12,0.9999938558253978
32024574,14169882,2,0.8807970779778823
32024574,27783162,2,0.8807970779778823
32024574,27828339,2,0.8807970779778823
32024574,25003905,3,0.9525741268224334
734934,27591558,6,0.9975273768433653
734934,36681087,1,0.7310585786300049
23096959,30081813,1,0.7310585786300049
17508889,3594497,1,0.7310585786300049
13347640,363387,3,0.9525741268224334
238972,363387,4,0.9820137900379085
238986,363387,2,0.8807970779778823
27388642,24947768,8,0.9996646498695336
9603889,2540368,1,0.7310585786300049
41330463,39840932,52,1.0
24774658,1362490,1,0.7310585786300049
24774658,2410676,1,0.7310585786300049
36960321,36960293,19,0.9999999943972036
13347640,238972,2,0.8807970779778823
29215251,10045175,1,0.7310585786300049
40053602,29891188,1,0.7310585786300049
30325550,23096959,3,0.9525741268224334
30415285,15510373,1,0.7310585786300049
29217912,29996513,1,0.7310585786300049
5952670,16180304,1,0.7310585786300049
9244177,30541396,3,0.9525741268224334
4129065,206084,1,0.7310585786300049
13078968,321278,1,0.7310585786300049
238983,238986,1,0.7310585786300049
37232897,18421590,1,0.7310585786300049
36099221,33148320,2,0.8807970779778823
19097645,2729788,1,0.7310585786300049
38863124,24560307,1,0.7310585786300049
31492490,29675401,8,0.9996646498695336
31492490,29137950,14,0.9999991684719722
501326,259691,1,0.7310585786300049
16180517,5952670,2,0.8807970779778823
734934,26884724,5,0.9933071490757153
36831081,10041891,1,0.7310585786300049
788264,263379,1,0.7310585786300049
33653601,32897150,4,0.9820137900379085
9214768,4106792,2,0.8807970779778823
20580498,26509369,1,0.7310585786300049
32024077,27828339,3,0.9525741268224334
32024077,27783162,3,0.9525741268224334
9998516,9787757,1,0.7310585786300049
1142976,2634628,2,0.8807970779778823
119955,168370,1,0.7310585786300049
38011696,32351642,3,0.9525741268224334
33119347,28627094,3,0.9525741268224334
40508605,40555844,4,0.9820137900379085
19861213,4037197,1,0.7310585786300049
19407947,12926963,2,0.8807970779778823
23127683,17925227,2,0.8807970779778823
13279839,10391073,1,0.7310585786300049
16297763,10707658,1,0.7310585786300049
12499251,4950187,1,0.7310585786300049
17327535,65252,1,0.7310585786300049
566073,34876145,1,0.7310585786300049
40042361,12450349,1,0.7310585786300049
8514,27,1,0.7310585786300049
32405591,24195339,1,0.7310585786300049
16831466,8711353,6,0.9975273768433653
27788951,27828339,5,0.9933071490757153
27788951,27783162,9,0.9998766054240137
123299,6884828,4,0.9820137900379085
34538029,34294743,1,0.7310585786300049
36835663,943149,2,0.8807970779778823
4973784,3308958,2,0.8807970779778823
34262857,36883823,2,0.8807970779778823
23594674,19390712,3,0.9525741268224334
27420524,20882845,1,0.7310585786300049
11796974,1424470,1,0.7310585786300049
4635510,3638964,1,0.7310585786300049
28283593,23096959,1,0.7310585786300049
24790523,10851820,2,0.8807970779778823
400664,11545928,1,0.7310585786300049
16469697,10908696,2,0.8807970779778823
41269908,14089735,1,0.7310585786300049
33745687,33746310,2,0.8807970779778823
238972,168370,1,0.7310585786300049
247278,5577220,1,0.7310585786300049
22767401,2649031,2,0.8807970779778823
20653934,26509369,1,0.7310585786300049
13410867,597879,1,0.7310585786300049
7918325,2665618,1,0.7310585786300049
671825,729744,4,0.9820137900379085
8962829,2476855,1,0.7310585786300049
18708438,41607866,1,0.7310585786300049
11545928,34876145,2,0.8807970779778823
29623856,5532320,1,0.7310585786300049
35243730,34294743,1,0.7310585786300049
9500075,18830277,1,0.7310585786300049
8962829,10064545,2,0.8807970779778823
28404361,1181927,4,0.9820137900379085
40518025,40555844,1,0.7310585786300049
3629537,206084,3,0.9525741268224334
7083242,23096959,2,0.8807970779778823
27591558,26884724,1,0.7310585786300049
37584261,29946971,2,0.8807970779778823
10707658,16297763,7,0.9990889488055994
4128353,11545928,1,0.7310585786300049
16165969,11939484,1,0.7310585786300049
658518,33653652,3,0.9525741268224334
5672873,5568076,2,0.8807970779778823
4106792,8730949,1,0.7310585786300049
1797133,8514,2,0.8807970779778823
7789923,5474834,1,0.7310585786300049
6659004,6607925,3,0.9525741268224334
238986,238983,1,0.7310585786300049
18248068,8514,2,0.8807970779778823
26229585,15309233,3,0.9525741268224334
15309233,26229585,1,0.7310585786300049
19504824,1267320,1,0.7310585786300049
24636787,25312459,1,0.7310585786300049
24636787,25312483,1,0.7310585786300049
2195723,5298790,1,0.7310585786300049
34138622,33653601,2,0.8807970779778823
12785038,6452529,1,0.7310585786300049
23574897,3449635,2,0.8807970779778823
24195339,20929025,2,0.8807970779778823
11742728,481872,3,0.9525741268224334
33822149,30325550,2,0.8807970779778823
11589713,15045751,1,0.7310585786300049
18402447,16286131,1,0.7310585786300049
1801829,2649031,1,0.7310585786300049
40508605,40213252,1,0.7310585786300049
4128353,321278,1,0.7310585786300049
10399553,10399273,1,0.7310585786300049
26516210,28283593,23,0.9999999998973812
3342055,4090287,1,0.7310585786300049
16557964,16557832,3,0.9525741268224334
5710341,15495333,1,0.7310585786300049
39003227,2351384,2,0.8807970779778823
33653601,33655518,1,0.7310585786300049
20580498,22442668,8,0.9996646498695336
18430752,16607898,1,0.7310585786300049
25993378,26229585,1,0.7310585786300049
35969237,15045751,3,0.9525741268224334
36895421,32897150,2,0.8807970779778823
15508537,7691631,1,0.7310585786300049
3678731,321278,1,0.7310585786300049
1385122,1446467,1,0.7310585786300049
22844223,30041889,1,0.7310585786300049
16831760,203666,3,0.9525741268224334
33148320,38126184,4,0.9820137900379085
23770421,33791453,3,0.9525741268224334
36883823,34262857,2,0.8807970779778823
16241224,25126616,1,0.7310585786300049
22737329,34927706,3,0.9525741268224334
658518,34138622,4,0.9820137900379085
23652126,1695405,1,0.7310585786300049
17372733,18997610,1,0.7310585786300049
19149794,23229746,1,0.7310585786300049
10697582,18460320,1,0.7310585786300049
24829371,34870728,3,0.9525741268224334
26181278,19483273,1,0.7310585786300049
26181278,20343475,1,0.7310585786300049
11939484,15778059,1,0.7310585786300049
38386462,11061773,1,0.7310585786300049
1301745,1632976,2,0.8807970779778823
27193779,321278,3,0.9525741268224334
40225364,21233191,2,0.8807970779778823
16384837,6543378,1,0.7310585786300049
25891160,19872456,1,0.7310585786300049
25891160,15062869,1,0.7310585786300049
25891160,18840003,1,0.7310585786300049
5532320,30982112,3,0.9525741268224334
6804779,13527761,1,0.7310585786300049
38760297,7994556,1,0.7310585786300049
2835111,37489525,2,0.8807970779778823
1181927,14981376,1,0.7310585786300049
400664,34876145,2,0.8807970779778823
11935993,2165383,2,0.8807970779778823
2729788,17157565,3,0.9525741268224334
27758092,3214406,1,0.7310585786300049
28643625,203666,2,0.8807970779778823
10975056,9325315,1,0.7310585786300049
481872,4056288,1,0.7310585786300049
2729788,7789923,4,0.9820137900379085
29915977,4723248,1,0.7310585786300049
13911118,6804324,1,0.7310585786300049
41162747,25126616,1,0.7310585786300049
10178188,17307763,1,0.7310585786300049
29195078,203666,1,0.7310585786300049
27729926,27729907,3,0.9525741268224334
6729631,39640909,2,0.8807970779778823
2006302,720294,8,0.9996646498695336
40212760,17528018,3,0.9525741268224334
32102712,13221727,1,0.7310585786300049
10579297,39577429,1,0.7310585786300049
22736562,16286131,2,0.8807970779778823
32485326,34927706,1,0.7310585786300049
33354438,13753636,3,0.9525741268224334
31046054,37093142,3,0.9525741268224334
3910945,7223566,1,0.7310585786300049
37079565,27713859,1,0.7310585786300049
16386099,34876145,2,0.8807970779778823
21347346,29675401,2,0.8807970779778823
11796974,952189,2,0.8807970779778823
12892263,13345709,1,0.7310585786300049
30565487,23096959,1,0.7310585786300049
32033179,11778024,1,0.7310585786300049
7363211,3370128,1,0.7310585786300049
32351642,38011696,1,0.7310585786300049
15045751,10247874,1,0.7310585786300049
14159669,3623050,4,0.9820137900379085
40555844,40508605,6,0.9975273768433653
36859528,21386310,1,0.7310585786300049
27591558,734934,4,0.9820137900379085
203666,28643625,2,0.8807970779778823
28223616,21413198,1,0.7310585786300049
521583,18863040,1,0.7310585786300049
18863040,521583,1,0.7310585786300049
15189073,5298790,2,0.8807970779778823
27,168370,1,0.7310585786300049
39643904,21641241,1,0.7310585786300049
24669372,4723248,2,0.8807970779778823
4077502,108278,1,0.7310585786300049
40880507,7896002,3,0.9525741268224334
11688522,34856295,1,0.7310585786300049
3807749,3812481,1,0.7310585786300049
39640909,6729631,4,0.9820137900379085
17372733,19390712,2,0.8807970779778823
27072955,16008423,1,0.7310585786300049
39266291,38133364,1,0.7310585786300049
39492526,11061773,1,0.7310585786300049
30678362,8629417,1,0.7310585786300049
10908696,16469697,1,0.7310585786300049
22719188,1283503,1,0.7310585786300049
1801829,22767401,1,0.7310585786300049
25476007,14089735,1,0.7310585786300049
5474834,7789923,1,0.7310585786300049
13221727,15884459,1,0.7310585786300049
13599100,5532320,2,0.8807970779778823
13421878,4597760,1,0.7310585786300049
1090311,25312459,2,0.8807970779778823
12467623,7691631,1,0.7310585786300049
734934,28568087,2,0.8807970779778823
34927706,22737333,6,0.9975273768433653
11778024,11061773,1,0.7310585786300049
21167090,14089735,4,0.9820137900379085
10320928,37291353,1,0.7310585786300049
9568894,34138622,1,0.7310585786300049
22974806,30541396,1,0.7310585786300049
22974806,9244177,1,0.7310585786300049
21291185,2698821,1,0.7310585786300049
22737333,34927706,4,0.9820137900379085
11688522,34855687,3,0.9525741268224334
16203458,35786536,1,0.7310585786300049
23215103,11167738,2,0.8807970779778823
17417350,34294743,1,0.7310585786300049
2552682,4597760,1,0.7310585786300049
4597815,4597760,1,0.7310585786300049
4514536,4597760,1,0.7310585786300049
4046291,4056288,1,0.7310585786300049
21942491,39009740,3,0.9525741268224334
5853229,931135,1,0.7310585786300049
14211461,11939484,1,0.7310585786300049
10064545,8962829,1,0.7310585786300049
14712850,17089728,1,0.7310585786300049
22137709,18399519,3,0.9525741268224334
5532320,34355781,3,0.9525741268224334
16501535,34876145,1,0.7310585786300049
2081289,34693515,3,0.9525741268224334
